GENE	CNTR_R1	CNTR_R2	D14_R1	D14_R2	D21_R1	D21_R2	D7_R1	D7_R2
Hoxd9	1876.602068	2057.888374	1817.630855	2137.641685	1893.693211	1637.980129	1445.62167	1530.731007
Hp	35.03202843	35.30049942	16.39967689	5.843744353	10.68072877	14.59008429	24.5946976	18.72181197
Hp1bp3	2053.354575	1983.365097	1810.34211	2168.029155	1787.953996	1942.426555	1860.998785	1990.752673
Hpca	460.1934644	477.2104552	1444.993753	974.7365582	883.2962694	1297.544829	1050.284679	957.4869551
Hpcal1	623.4108696	621.0273047	440.9690897	549.3119692	412.2761306	348.2166783	308.8000921	331.6435264
Hpcal4	615.4490449	661.5575077	1009.491222	1210.82383	1021.077671	1118.573129	774.2775171	788.9906474
Hpd	0	0	0	0	0	0	0	0
Hpdl	9.554189572	7.844555427	0.911093161	7.012493224	6.408437263	1.945344572	5.465488356	3.566059423
Hpgd	0.796182464	0	0	0	0	0	0	0
Hpgds	0	0	0	0	1.068072877	0	0	0
Hpn	525.4804265	466.7510479	560.3222937	347.1184146	681.4304956	697.4060289	663.1459205	677.5512904
Hprt	97.13426065	86.2901097	175.84098	178.8185772	137.7814012	168.2723054	192.2030072	180.9775157
Hps1	0	0	0	0	0	0	0	0
Hps3	1012.744095	690.3208776	840.027894	845.0054335	895.0450711	809.2633418	901.8055787	793.4482217
Hps4	0	1.307425905	0.911093161	1.168748871	1.068072877	0.972672286	0.910914726	1.783029712
Hps5	52.54804265	45.75990666	144.8638125	130.8998735	82.24161154	93.37653944	88.35872842	79.34482217
Hps6	3.980912322	7.844555427	8.199838445	9.349990966	7.47651014	10.69939514	1.821829452	7.132118846
Hpse	5.57327725	11.76683314	3.644372642	10.51873984	4.272291509	2.918016857	6.376403082	8.023633702
Hpse2	0	0	0	1.168748871	0	0	0	0.891514856
Hpx	26.27402132	28.7633699	51.02121699	57.26869466	41.65484221	39.87956372	62.85311609	58.83998048
Hr	51.75186018	43.14505485	127.5530425	119.2123848	68.35666414	102.13059	68.31860445	56.16543592
Hras	859.8770615	895.5867446	667.8312867	527.1057407	622.6864874	718.8048192	810.7141061	785.424588
Hrasls	13.53510189	11.76683314	20.95514269	23.37497741	14.95302028	13.617412	13.66372089	21.39635654
Hrasls5	0	0	0	0	0	0	0	0
Hrc	276.2753151	290.2485508	207.7292406	205.6998012	210.4103568	231.496004	294.2254565	293.3083876
Hrct1	6.369459715	18.30396266	2.733279482	2.337497741	1.068072877	1.945344572	2.732744178	0.891514856
Hrg	121.815917	90.21238742	150.3303715	162.456093	105.7392148	127.4200694	116.5970849	130.1611689
Hrh1	0	0	0	0	0	0	0	0
Hrh2	889.3358126	907.3535778	743.452019	794.7492321	724.1534107	756.7390383	815.2686798	817.5191228
Hrh3	507.9644122	521.6629359	494.7235862	378.6746341	590.6443011	583.6033715	615.7783548	577.7016266
Hrh4	0	1.307425905	0.911093161	0	0	0	0	1.783029712
Hrk	0	0	0	0	0	0	0	0
Hrnr	0.796182464	3.922277714	0	2.337497741	0	0.972672286	1.821829452	0.891514856
Hrsp12	47.77094786	56.2193139	18.22186321	36.23121499	19.22531179	15.56275657	19.12920925	15.15575255
Hs1bp3	160.8288578	171.2727935	149.4192783	161.2873442	143.1217655	155.6275657	252.3233791	227.3362882
Hs2st1	0	0	2.733279482	0	0	0.972672286	0	0
Hs3st1	81.21061136	75.83070247	17.31077005	19.8687308	23.4976033	29.18016857	44.63482157	30.3115051
Hs3st2	0	0	0	0	0	0	0	0
Hs3st3a1	175.9563246	155.5836826	16.39967689	16.36248419	11.74880165	12.64473972	11.84189144	24.07090111
Hs3st3b1	1337.58654	1438.168495	1935.161873	1812.729498	1926.80347	2037.748439	2229.919249	2247.508951
Hs3st4	980.1006136	1045.940724	664.186914	729.2992953	772.2166902	739.2309372	656.7695174	746.1979343
Hs3st5	84.39534122	101.9792206	226.862197	190.5060659	207.2061382	240.2500546	245.0360613	209.5059911
Hs3st6	4869.451952	4360.265392	3440.287774	4749.795411	2669.11412	1808.197779	1909.277266	1833.846058
Hs6st1	70.06405686	69.29357294	40.08809906	43.24370822	59.81208112	50.57895886	65.58586027	49.03331707
Hs6st2	3803.363632	3507.823702	1853.163489	1771.823288	1869.127535	1988.142152	2560.581295	2770.828172
Hs6st3	74.04496918	70.60099885	102.042434	88.82491417	88.65004881	100.1852454	125.7062322	113.2223867
Hsbp1	35.82821089	41.83762895	94.7536887	137.9123667	56.60786249	71.00507686	48.27848048	41.90119822
Hsbp1l1	4.777094786	6.537129523	5.466558963	3.506246612	5.340364386	4.863361429	3.643658904	0.891514856
Hscb	560.5124549	638.0238414	64.6876144	67.7874345	54.47171674	52.52430343	73.78409281	68.6466439
Hsd11b1	0	0	0	0	0	0	0	0
Hsd11b2	0	0	0	0	0	0	0	0
Hsd17b1	501.5949525	436.6802521	252.3728055	305.0434553	366.3489969	355.0253843	385.3169291	361.0635166
Hsd17b10	0.796182464	0	0.911093161	0	0	0	0	0.891514856
Hsd17b11	392.5179549	342.545587	399.9698975	430.0995844	534.0364386	624.4556075	313.3546657	377.110784
Hsd17b12	0.796182464	0	0	0	0	0	0	0
Hsd17b13	2563.707535	2744.286974	1010.402315	808.7742185	1393.835105	1908.383025	2155.224242	2265.339249
Hsd17b14	0	0	0	0	0	0	0	0
Hsd17b2	111.465545	104.5940724	134.8417878	149.5998554	80.10546579	80.73179972	153.033674	139.9678324
Hsd17b3	0	0	0	0	0	0	0	0
Hsd17b4	0	0	0	0	0	0	0	0
Hsd17b6	0	0	0	0	0	0	0	0
Hsd17b7	513.5376895	516.4332323	674.2089388	583.2056865	530.83222	610.8381955	603.9364633	611.5791911
Hsd3b1	2042.208021	1984.672523	2069.092568	2371.391459	1944.960709	1646.73418	1756.243592	1785.704256
Hsd3b2	0	0	0	1.168748871	0	0	0	0
Hsd3b3	325.6386279	346.4678647	268.7724824	247.7747606	300.1284785	256.7854834	328.8402161	315.596259
Hsd3b4	3.184729857	5.229703618	0.911093161	1.168748871	0	0.972672286	0.910914726	0.891514856
Hsd3b5	0	0	0	0	1.068072877	0	0	0
Hsd3b6	2.388547393	3.922277714	0	0	1.068072877	0.972672286	0	0
Hsd3b7	0	1.307425905	0.911093161	0	0	1.945344572	0.910914726	0
Hsdl1	351.1164668	356.9272719	601.321486	481.5245347	722.017265	658.4991375	712.3353157	690.0324984
Hsdl2	181.5296019	194.8064598	451.9022076	524.7682429	363.1447782	328.7632326	264.1652705	249.6241596
Hsf1	0	0	0.911093161	1.168748871	0	1.945344572	0.910914726	0.891514856
Hsf2	1394.115495	1283.892238	718.8525037	667.3556052	638.7075806	709.0780963	751.5046489	763.1367166
Hsf2bp	0	0	0	0	0	0	0	0
Hsf3	0	0	0	0	0	0	0	0
Hsf4	0	0	0	0	0	0	0	0
Hsf5	0.796182464	1.307425905	0.911093161	3.506246612	1.068072877	0.972672286	0	1.783029712
Hsfy2	3479.317369	3539.201924	2466.329186	2771.103572	2764.172606	2838.25773	2959.561945	3098.014124
Hsh2d	0	0	1.822186321	2.337497741	1.068072877	0	0.910914726	1.783029712
Hsp90aa1	0	0	0	0	0	0	0	0
Hsp90ab1	3228.519893	3496.056869	3043.051156	4047.377339	2622.118913	2197.266694	1713.4306	1733.10488
Hsp90b1	0	0	4.555465803	5.843744353	0	0.972672286	0.910914726	0.891514856
Hspa12a	196.6570687	244.4886442	848.2277325	1096.286441	7607.883104	12792.5859	766.0792846	916.4772718
Hspa12b	44.586218	49.68218437	32.79935378	46.74995483	36.31447782	28.20749629	35.52567431	40.11816851
Hspa13	0	0	0	0	0	0	0	0
Hspa14	296.9760592	320.3193466	684.2309636	787.7367388	513.7430539	448.4019238	439.9718127	444.865913
Hspa1a	96.33807818	111.1312019	138.4861604	128.5623758	273.4266566	473.6914032	171.2519685	205.0484168
Hspa1b	0	0	0	0	0	0	0	0
Hspa1l	0	0	0	0	0	0	0	0
Hspa2	0	1.307425905	0	0	0	1.945344572	0.910914726	0
Hspa4	338.3775473	288.9411249	315.2382336	334.262177	278.7670209	388.096242	352.523999	373.5447246
Hspa4l	105.0960853	124.2054609	80.17619813	82.98116982	82.24161154	101.1579177	85.62598424	82.01936673
Hspa5	0	0	0	0	0	0	0	0
Hspa8	2324.056613	2498.490904	7218.591111	8423.173111	6506.699968	5873.967934	5951.91682	6577.596606
Hspa9	1863.066967	2169.019576	1202.642972	1289.130004	1375.677866	1186.660189	1122.246942	1124.200233
Hspb1	1410.039144	1350.570959	889.2269247	965.3865672	1173.812092	1075.775548	1119.514198	1078.732976
Hspb11	191.0837914	211.8029965	163.9967689	148.4311066	115.3518707	98.23990087	112.0425113	118.5714758
Hspb2	0	0	0	0	0	0	0	0
Hspb3	0	0	0	0	0	0	0	0
Hspb6	281.8485924	294.1708285	35.53263326	21.03747967	30.97411344	26.26215172	39.16933322	38.3351388
Hspb7	375.0019407	330.7787539	346.215401	358.8059033	312.945353	355.0253843	306.9782627	324.5114075
Hspb8	4324.863146	4317.120337	4025.209583	3323.921788	5513.392192	5669.706754	5841.696138	5951.753177
Hspb9	15.12746682	20.91881447	87.46494341	74.79992772	30.97411344	51.55163115	38.25841849	39.22665366
Hspbap1	5.57327725	5.229703618	38.26591274	70.12493224	36.31447782	53.49697572	44.63482157	31.20301995
Hspbp1	2362.273372	2818.81025	2332.398491	2761.753581	2326.262726	1523.2048	1252.507748	1168.775976
Hspd1	11.1465545	9.151981332	20.95514269	23.37497741	8.544583017	6.808706001	10.93097671	8.915148558
Hspe1	0	0	0	0	0	0	0	0
Hspg2	148.0899384	160.8133863	163.9967689	185.8310704	145.2579113	161.4635994	147.5681856	163.1472186
Hsph1	131.3701066	112.4386278	487.4348409	489.7057768	294.7881141	288.8836689	238.6596582	228.2278031
Htatip2	11.1465545	18.30396266	178.5742595	143.7561111	103.6030691	86.56783344	74.69500753	73.10421818
Htatsf1	1447.45972	1381.949181	3851.19079	4272.945871	2519.583917	2514.357859	2257.246691	2146.767773
Htr1a	1526.281784	1694.423972	1561.613677	1744.942064	1502.778538	1367.577234	802.5158736	849.6136576
Htr1b	0	0	0	0	0	0	0	0
Htr1d	0	0	0	0	0	0	0	0
Htr1f	0	0	0	0	0	0	0	0
Htr2a	0	0	0	0	0	0	0	0
Htr2b	0	0	0	0	0	0	0	0
Htr2c	164.8097701	146.4317013	116.6199246	59.60619241	91.85426744	108.939296	120.2407438	123.0290501
Htr3a	560.5124549	573.9599721	3887.634516	5252.357425	22002.30127	29517.68586	4468.036731	5548.788463
Htr3b	0	0	0	0	0	0	0	0
Htr4	0.796182464	2.614851809	5.466558963	10.51873984	3.204218632	0.972672286	0.910914726	8.023633702
Htr5a	7.961824643	10.45940724	30.97716746	18.69998193	18.15723891	18.48077343	11.84189144	13.37272284
Htr5b	65.28696207	73.21585066	93.84259554	80.64367208	77.96932003	71.97774915	93.82421678	82.91088159
Htr6	0	0	0	0	0	0	0	0
Htr7	329.6195402	347.7752906	421.8361333	432.4370822	492.3815964	484.3907983	399.8915647	435.0592496
Htra1	559.7162724	597.4936384	738.8965532	929.1553522	606.6653942	582.6306992	556.5688976	493.0077153
Htra2	31.84729857	22.22624038	11.84421109	8.181242095	25.63374905	35.98887457	7.287317808	16.0472674
Htra3	0	0	0	0	0	0	0	0
Htra4	531.8498862	530.8149173	406.3475496	366.9871454	384.5062358	435.757184	429.0408359	488.550141
Htt	2.388547393	0	6.377652124	11.68748871	1.068072877	1.945344572	4.55457363	1.783029712
Hunk	266.7211255	271.9445882	282.4388798	321.4059394	307.6049886	361.8340903	344.3257664	422.5780417
Hus1	0	0	0.911093161	3.506246612	0	0.972672286	0.910914726	0.891514856
Hus1b	105.0960853	108.5163501	58.30996228	63.11243902	52.33557098	78.78645515	97.46787568	83.80239645
Huwe1	0	0	0	0	0	0	0	0
Hvcn1	285.8295047	203.9584411	102.9535271	18.69998193	151.6663486	153.6822212	230.4614257	223.7702288
Hyal1	23.88547393	22.22624038	47.37684435	38.56871273	22.42953042	49.60628658	31.88201541	16.93878226
Hyal2	115.4464573	104.5940724	2.733279482	4.674995483	2.136145754	2.918016857	2.732744178	7.132118846
Hyal3	850.3228719	889.0496151	765.3182549	1124.336414	657.9328923	679.8979278	495.5376109	484.0925667
Hyal4	24.68165639	27.455944	34.6215401	26.88122403	32.04218632	45.71559743	58.29854246	74.88724789
Hyal5	5.57327725	7.844555427	15.48858373	12.85623758	4.272291509	5.836033715	6.376403082	1.783029712
Hyal6	0	0	0	0	0	0	0	0
Hydin	0	1.307425905	0.911093161	1.168748871	2.136145754	0	0.910914726	0.891514856
Hyi	2609.089936	2608.31468	3346.445179	4427.220722	3188.197538	2551.319406	2479.509884	2615.704587
Hykk	502.391135	451.0619371	459.1909529	472.1745438	457.1351914	548.5871692	542.9051767	571.4610226
Hyls1	15.12746682	15.68911085	2.733279482	9.349990966	4.272291509	9.726722858	4.55457363	13.37272284
Hyou1	0	0	0	0	0	0	0	0
Hypk	92.35716586	120.2831832	245.9951533	282.8372267	209.3422839	165.3542886	146.6572709	154.2320701
I730028E13Rik	0	0	0	0	0	0	0	0
I730030J21Rik	21.49692654	15.68911085	267.8613892	320.2371906	171.9597332	200.3704909	64.67494555	73.99573303
I830012O16Rik	0	0	0	0	0	0	0	0
I830077J02Rik	0	0	0	0	0	0	0	0
Iah1	2874.218696	3027.998395	1940.628432	1723.904584	2407.436265	2473.505623	2881.223278	2855.522083
Iapp	0	0	0	0	0	0	0	0
Iars	1137.744742	1112.619445	581.2774364	494.3807723	689.9750787	692.5426675	741.484587	756.8961126
Iars2	1765.932706	1880.078451	930.2261169	808.7742185	1119.340375	1281.0094	1527.603995	1642.170364
Iba57	255.574571	220.9549779	225.9511038	265.3059936	231.7718143	246.0860883	232.2832551	240.7090111
Ibsp	0	0	0.911093161	0	0	0	0	0
Ibtk	0	0	0	0	0	0	0	0
Ica1	0	0	0	0	0	0	0	0
Ica1l	0	0	0	0	0	0	0	0
Icam1	125.0006469	105.9014983	150.3303715	171.806084	120.6922351	147.8461874	143.9245267	147.0999512
Icam2	1653.670978	1651.278917	1032.268551	1171.086368	938.836059	936.6834112	909.0928965	994.9305791
Icam4	723.7298601	588.3416571	504.7456109	494.3807723	606.6653942	569.0132872	539.2615178	575.9185968
Icam5	566.8819146	566.1154167	689.6975225	606.5806639	676.0901313	522.3250175	675.8987267	647.2397853
Ick	6.369459715	11.76683314	5.466558963	8.181242095	3.204218632	6.808706001	4.55457363	5.349089135
Icmt	39.01294075	27.455944	68.33198704	64.28118789	30.97411344	29.18016857	34.61475959	33.87756452
Icos	2.388547393	9.151981332	29.15498114	38.56871273	9.612655895	5.836033715	8.198232534	14.26423769
Icosl	242.0394692	265.4074586	570.3443185	458.1495573	1157.790999	1048.540724	447.2591305	523.3192204
Ict1	97.13426065	92.82723923	506.5677973	375.1683875	409.071912	441.5932178	380.7623555	357.4974572
Id1	0	0	0	1.168748871	0	0.972672286	0	0
Id2	0	0	0	0	0	0	0	0
Id3	0	0	0	0	0	0	0	0
Id4	0	0	0	0	0	0	0	0
Ide	43.79003554	36.60792533	28.24388798	19.8687308	21.36145754	21.39879029	20.9510387	31.20301995
Idh1	0.796182464	0	0	0	0	0	0	0
Idh2	228.5043673	268.0223104	73.798546	98.17490514	118.5560894	132.2834309	132.99355	145.3169215
Idh3a	914.017469	763.5367283	762.5849754	903.442877	762.6040343	741.1762818	695.0279359	728.3676372
Idh3b	2203.036879	2129.796799	850.961012	1060.055226	867.2751763	857.8969561	836.2197185	895.9724301
Idh3g	0	0	0	0	0	0	0	0
Idi1	187.1028791	169.9653676	166.7300484	141.4186134	142.0536927	143.9554983	159.410077	142.6423769
Idi2	0	0	0	0	0	0	0	0
Idnk	0	0	0	0	0	0	0	0
Ido1	660.8314454	677.2466186	602.2325791	541.1307271	701.7238803	701.2967181	760.6137962	759.5706571
Ido2	1.592364929	0	0	1.168748871	0	1.945344572	0	0.891514856
Ids	3.184729857	0	10.02202477	7.012493224	7.47651014	4.863361429	2.732744178	6.240603991
Idua	1010.355547	1160.994203	671.4756593	769.0367569	779.6932003	1042.70469	899.9837493	1070.709342
Ier2	1752.397604	1723.187342	1055.04588	1082.261454	1287.027817	1557.24833	1547.644119	1668.024295
Ier3	0	0	0.911093161	0	0	0	0.910914726	0.891514856
Ier3ip1	398.0912322	406.6094563	358.0596121	326.0809349	353.5321223	337.5172832	396.2479058	427.9271308
Ier5	875.0045283	872.0530784	385.3924069	285.1747244	494.5177421	444.5112346	562.9453007	575.9185968
Ier5l	4325.659329	4215.141116	5605.045124	4128.021011	7241.534107	6141.452813	6278.024292	6173.740376
Iffo1	349.5241018	345.1604388	447.3467418	532.949485	472.0882117	431.8664949	389.8715027	388.7004771
Iffo2	0	0	0	0	0	0	0	0
Ifi202b	38.21675829	35.30049942	163.9967689	179.9873261	112.1476521	124.5020526	87.4478137	86.47694101
Ifi203	0	1.307425905	0	2.337497741	3.204218632	0	0	2.674544567
Ifi204	2.388547393	5.229703618	5.466558963	2.337497741	9.612655895	3.890689143	7.287317808	10.69817827
Ifi205	3191.099317	3250.260799	2693.191383	3536.634083	2437.342306	2250.763669	1903.811777	1961.332683
Ifi27	167.9945	167.3505158	583.0996228	478.0182881	503.0623251	508.7076055	534.7069442	584.8337454
Ifi27l2a	4224.544156	4345.883707	438.2358102	338.9371725	573.555135	592.357422	776.0993465	799.6888257
Ifi27l2b	0	0	0	0	0	0	0	0
Ifi30	1140.929471	1232.902628	853.6942914	993.4365401	1007.192723	1158.452692	984.6988188	1043.963896
Ifi35	29.45875118	35.30049942	35.53263326	52.59369918	28.83796768	21.39879029	91.0914726	69.53815875
Ifi44	128.1853768	90.21238742	216.8401722	276.9934824	184.7766078	202.3158354	184.9156894	182.7605454
Ifi44l	117.8350047	147.7391272	163.0856757	167.1310885	118.5560894	111.8573129	102.933364	99.84966385
Ifi47	52.54804265	60.14159161	79.26510497	95.8374074	54.47171674	54.469648	53.74396883	42.79271308
Ifih1	906.0556444	1038.096168	831.8280556	1035.511499	836.3010628	718.8048192	705.0479979	700.7306767
Ifit1	117.8350047	126.8203127	135.7528809	134.4061201	150.5982757	129.365414	124.7953175	139.9678324
Ifit2	1.592364929	0	10.93311793	5.843744353	3.204218632	9.726722858	4.55457363	0.891514856
Ifit3	7168.826909	6931.972146	5122.165749	5570.257118	5284.824596	4932.421161	4914.384947	4976.435925
Ifitm1	929.9411183	892.9718928	616.8100697	489.7057768	707.0642447	625.4282798	766.9901993	743.5233897
Ifitm10	0	0	0	0	0	0	0	0
Ifitm2	515.9262369	584.4193793	51.93231015	42.07495935	46.9952066	36.96154686	58.29854246	45.46725765
Ifitm3	0	0	0	0	0	0	0	0
Ifitm5	0	1.307425905	0.911093161	2.337497741	1.068072877	0.972672286	0	0.891514856
Ifitm6	2206.221609	2209.549779	1277.352611	1137.192651	1900.101648	1894.765613	1562.218755	1586.004928
Ifitm7	256.3707535	309.8599394	142.130533	120.3811337	180.5043162	194.5344572	170.3410538	197.916298
Ifltd1	0	0	0	0	0	0	0	0
Ifna1	0	0	0	0	0	0	0	0
Ifna11	2675.969263	2790.04688	2061.803822	2017.260551	2239.748823	2500.740447	2470.400737	2730.710003
Ifna12	222.1349075	210.4955706	743.452019	670.8618518	805.3269494	694.4880121	644.0167113	635.6500922
Ifna13	0	0	0	0	0	0	0	0
Ifna14	3.184729857	2.614851809	0	1.168748871	0	0	0	0
Ifna15	0	0	0	0	0	0	0	0
Ifna16	970.546424	1128.308556	821.8060308	778.3867479	794.6462206	871.5143681	1004.738943	986.9069454
Ifna2	1418.797151	1545.377419	797.2065155	740.986784	969.8101725	948.3554786	934.5985089	986.9069454
Ifna4	7.961824643	14.38168495	11.84421109	28.0499729	13.8849474	12.64473972	10.02006199	8.915148558
Ifna5	714.1756705	764.8441542	604.9658586	622.9431481	622.6864874	623.4829352	609.4019517	610.6876762
Ifna6	722.1374951	708.6248403	917.4708127	1104.467683	799.986585	793.7005852	817.0905092	751.5470234
Ifna7	1767.525071	1955.909153	778.9846523	573.8556955	625.890706	357.9434012	249.5906349	219.3126545
Ifna9	17.51601422	16.99653676	1.822186321	2.337497741	3.204218632	1.945344572	8.198232534	7.132118846
Ifnab	155.2555805	152.9688308	184.0408184	168.2998374	144.1898384	142.0101537	152.1227592	170.2793375
Ifnar1	0.796182464	0	0.911093161	0	0	0	0	0
Ifnar2	1426.758976	1583.29277	2016.249164	2849.409747	1696.099729	1289.763451	1098.56316	1052.879045
Ifnb1	0	0	0	0	0	0	0	0
Ifne	154.4593981	175.1950712	263.3059234	231.4122764	250.9971261	256.7854834	235.0159993	246.0581002
Ifng	338.3775473	350.3901424	392.6811522	356.4684056	337.5110292	465.9100249	444.5263863	457.347121
Ifngr1	0	0	0	0	0	0	0	0
Ifngr2	0	0	0	0	0	0	0	0
Ifnk	143.3128436	116.3609055	37.35481958	28.0499729	60.880154	86.56783344	101.1115346	123.920565
Ifnl2	150.4784858	103.2866465	131.1974151	158.9498464	123.8964538	163.408944	163.053736	205.0484168
Ifnl3	0	0	1.822186321	1.168748871	0	0.972672286	0.910914726	0
Ifnlr1	81.21061136	92.82723923	211.3736132	253.6185049	159.1428587	124.5020526	100.2006199	96.28360443
Ifnz	2527.879324	2200.397797	2152.002045	2487.097597	1814.655818	1565.029708	1571.327902	1449.603156
Ifrd1	427.5499833	410.531734	687.8753362	845.0054335	613.0738315	520.3796729	532.8851147	514.4040718
Ifrd2	0	0	0	0	0	0	0	0
Ift122	0	0	0	0	0	0	0	0
Ift140	0	0	0	0	0	0	0	0
Ift172	0	0	0	0	0	0	0	0
Ift20	701.4367511	831.5228753	1203.554065	1513.529788	1057.392148	895.8311752	763.3465404	782.7500434
Ift22	4397.31575	4416.484706	2211.223101	1879.348184	2638.140007	2625.242499	2769.180767	2618.379131
Ift27	0	0	0	0	0	0	0	0
Ift43	2277.081848	2210.857205	4375.069357	3766.87761	3949.7335	3686.427963	4586.455645	4216.865268
Ift46	0	0	0	0	0	0	0	0
Ift52	1.592364929	1.307425905	2.733279482	5.843744353	2.136145754	1.945344572	1.821829452	0.891514856
Ift57	0	0	0	0	0	0	0	0
Ift74	704.6214809	690.3208776	588.5661817	534.1182339	705.9961718	712.9687855	719.6226335	801.4718554
Ift80	561.3086373	571.3451203	706.0971994	747.9992772	714.5407548	660.4444821	619.4220137	576.8101117
Ift81	0	0	0	0	0	0	0	0
Ift88	0	0	0	0	0	0	0	0
Igbp1	0	1.307425905	4.555465803	1.168748871	0	1.945344572	2.732744178	2.674544567
Igbp1b	167.1983175	162.1208122	128.4641356	133.2373713	163.4151502	182.8623897	202.2230692	218.4211397
Igdcc3	76.43351657	82.36783199	44.64356487	49.08745257	37.3825507	58.36033715	65.58586027	66.86361419
Igdcc4	764.3351657	794.91495	891.9602042	693.0680803	917.4746015	1044.650035	1036.620958	982.4493711
Igf1	880.5778055	861.5936711	421.8361333	328.4184327	557.5340419	474.6640755	634.907564	628.5179733
Igf1r	5565.315426	5638.927926	3982.388205	4179.445962	3855.743087	3427.697135	3598.113168	3537.530948
Igf2	43.79003554	41.83762895	89.28712973	137.9123667	93.99041319	71.97774915	66.496775	61.51452505
Igf2bp1	535.034616	536.0446209	239.6175012	240.7622674	341.7833207	392.9596035	409.000712	383.351388
Igf2bp2	1266.726301	1286.50709	1676.411415	2371.391459	1370.337501	1039.786674	963.7477801	1048.42147
Igf2bp3	0	0	0	1.168748871	0	0	0	0
Igf2os	0	0	0	0	0	0	0	0
Igf2r	58.1213199	54.91188799	30.0660743	25.71247516	43.79098796	48.63361429	44.63482157	55.27392106
Igfals	0	0	0	0	0	0	0	0
Igfbp1	804.144289	653.7129523	754.3851369	764.3617614	817.075751	823.8534261	941.8858267	800.5803405
Igfbp2	86.78388861	100.6717947	83.82057077	78.30617434	67.28859126	71.97774915	53.74396883	47.25028736
Igfbp3	15.12746682	11.76683314	0.911093161	1.168748871	0	2.918016857	0	0
Igfbp4	0	0	0	0	0	0	0	0
Igfbp5	3.184729857	3.922277714	3.644372642	10.51873984	4.272291509	2.918016857	8.198232534	7.132118846
